network_seed,framework,iteration,reward_mean,reward_std,reward_rolling,simulated_wall_time_s
101,eqmarl,117,3.6666666666666665,3.299831645537222,2.4333333333333336,164.88015264000006
101,sctde,117,-2.3333333333333335,1.247219128924647,0.6000000000000001,62.55850240000003
101,eqmarl,118,2.0,0.816496580927726,2.3666666666666667,166.29675222400007
101,sctde,118,1.6666666666666667,0.9428090415820634,0.6000000000000001,63.08865920000003
101,eqmarl,119,5.0,2.8284271247461903,2.766666666666667,167.69604310400007
101,sctde,119,1.6666666666666667,2.494438257849294,0.46666666666666673,63.61881600000003
101,eqmarl,120,4.666666666666667,2.0548046676563256,3.1000000000000005,169.07762220800007
101,sctde,120,-0.6666666666666666,2.494438257849294,0.4000000000000001,64.14897280000002
101,eqmarl,121,1.0,1.4142135623730951,2.933333333333334,170.48071155200006
101,sctde,121,0.0,2.449489742783178,0.13333333333333336,64.67912960000002
101,eqmarl,122,0.6666666666666666,0.4714045207910317,2.666666666666667,171.87729884800007
101,sctde,122,-1.0,1.4142135623730951,0.10000000000000006,65.20928640000002
101,eqmarl,123,1.3333333333333333,0.4714045207910317,2.666666666666667,173.28979587200007
101,sctde,123,2.6666666666666665,1.699673171197595,0.30000000000000004,65.73944320000003
101,eqmarl,124,3.6666666666666665,1.247219128924647,2.733333333333334,174.66977395200007
101,sctde,124,1.3333333333333333,1.699673171197595,0.4666666666666667,66.26960000000003
101,eqmarl,125,2.6666666666666665,1.699673171197595,2.8000000000000003,176.09607712000007
101,sctde,125,1.3333333333333333,0.9428090415820634,0.6666666666666666,66.79975680000003
101,eqmarl,126,4.0,1.4142135623730951,2.8666666666666667,177.49426544000008
101,sctde,126,3.0,2.160246899469287,0.7666666666666667,67.32991360000003
101,eqmarl,127,-0.3333333333333333,2.494438257849294,2.466666666666667,178.8728445440001
101,sctde,127,-0.6666666666666666,1.247219128924647,0.9333333333333333,67.86007040000003
101,eqmarl,128,1.3333333333333333,1.247219128924647,2.4000000000000004,180.28353900800008
101,sctde,128,-1.0,2.449489742783178,0.6666666666666667,68.39022720000003
101,eqmarl,129,3.0,1.4142135623730951,2.1999999999999997,181.69823347200008
101,sctde,129,1.3333333333333333,1.8856180831641267,0.6333333333333334,68.92038400000003
101,eqmarl,130,4.333333333333333,0.9428090415820634,2.166666666666667,183.10382486400007
101,sctde,130,-0.6666666666666666,0.9428090415820634,0.6333333333333334,69.45054080000003
101,eqmarl,131,3.6666666666666665,3.2998316455372216,2.433333333333333,184.50021062400006
101,sctde,131,0.6666666666666666,2.0548046676563256,0.7000000000000001,69.98069760000003
101,eqmarl,132,4.0,0.816496580927726,2.766666666666666,185.91180611200005
101,sctde,132,2.0,2.8284271247461903,1.0,70.51085440000003
101,eqmarl,133,3.3333333333333335,2.3570226039551585,2.966666666666667,187.29868982400006
101,sctde,133,0.0,1.632993161855452,0.7333333333333334,71.04101120000003
101,eqmarl,134,3.3333333333333335,0.9428090415820634,2.933333333333334,188.68887404800006
101,sctde,134,1.0,4.320493798938574,0.7000000000000001,71.57116800000003
101,eqmarl,135,2.6666666666666665,1.8856180831641267,2.9333333333333336,190.06645315200007
101,sctde,135,0.0,1.632993161855452,0.5666666666666668,72.10132480000003
101,eqmarl,136,5.666666666666667,2.6246692913372702,3.1000000000000005,191.47394556800006
101,sctde,136,3.3333333333333335,1.8856180831641267,0.6000000000000001,72.63148160000003
101,eqmarl,137,2.3333333333333335,0.9428090415820634,3.366666666666667,192.88443798400007
101,sctde,137,0.0,2.160246899469287,0.6666666666666667,73.16163840000003
101,eqmarl,138,3.0,0.816496580927726,3.533333333333334,194.28342425600007
101,sctde,138,3.0,0.816496580927726,1.0666666666666669,73.69179520000003
101,eqmarl,139,5.333333333333333,1.699673171197595,3.7666666666666675,195.66740643200006
101,sctde,139,-1.0,2.160246899469287,0.8333333333333335,74.22195200000003
101,eqmarl,140,3.0,1.632993161855452,3.6333333333333337,197.05589065600006
101,sctde,140,0.6666666666666666,0.4714045207910317,0.9666666666666667,74.75210880000003
101,eqmarl,141,4.0,1.4142135623730951,3.6666666666666665,198.44027232000005
101,sctde,141,2.0,0.816496580927726,1.1,75.28226560000003
101,eqmarl,142,3.3333333333333335,2.6246692913372702,3.5999999999999996,199.84206115200004
101,sctde,142,0.0,1.632993161855452,0.9000000000000001,75.81242240000003
101,eqmarl,143,3.0,2.160246899469287,3.5666666666666673,201.24815049600005
101,sctde,143,-2.3333333333333335,3.39934634239519,0.6666666666666667,76.34257920000003
101,eqmarl,144,2.3333333333333335,0.9428090415820634,3.466666666666667,202.64463881600005
101,sctde,144,-0.3333333333333333,1.699673171197595,0.5333333333333333,76.87273600000003
101,eqmarl,145,3.3333333333333335,2.0548046676563256,3.5333333333333337,204.06653891200006
101,sctde,145,-0.6666666666666666,0.9428090415820634,0.4666666666666667,77.40289280000003
101,eqmarl,146,3.0,4.96655480858378,3.2666666666666675,205.42340624000005
101,sctde,146,1.3333333333333333,1.247219128924647,0.2666666666666667,77.93304960000003
101,eqmarl,147,5.333333333333333,2.357022603955158,3.5666666666666673,206.83350377600004
101,sctde,147,0.6666666666666666,0.9428090415820634,0.33333333333333337,78.46320640000003
101,eqmarl,148,5.333333333333333,2.6246692913372702,3.8,208.21498390400004
101,sctde,148,-0.6666666666666666,1.699673171197595,-0.033333333333333354,78.99336320000003
101,eqmarl,149,4.0,1.632993161855452,3.6666666666666665,209.61157120000004
101,sctde,149,1.3333333333333333,1.247219128924647,0.19999999999999996,79.52352000000003
101,eqmarl,150,4.333333333333333,3.39934634239519,3.8,211.00255337600004
101,sctde,150,-0.3333333333333333,1.699673171197595,0.09999999999999998,80.05367680000003
101,eqmarl,151,5.0,1.632993161855452,3.9000000000000004,212.39663862400005
101,sctde,151,2.0,0.816496580927726,0.1,80.58383360000003
101,eqmarl,152,6.0,1.4142135623730951,4.166666666666666,213.81523820800004
101,sctde,152,-0.3333333333333333,1.247219128924647,0.06666666666666668,81.11399040000003
101,eqmarl,153,5.0,0.0,4.366666666666667,215.20761987200004
101,sctde,153,2.6666666666666665,0.4714045207910317,0.5666666666666667,81.64414720000003
101,eqmarl,154,2.0,1.632993161855452,4.333333333333333,216.60740870400005
101,sctde,154,0.6666666666666666,3.0912061651652345,0.6666666666666667,82.17430400000003
101,eqmarl,155,3.3333333333333335,2.8674417556808756,4.333333333333333,218.00239497600006
101,sctde,155,-1.3333333333333333,1.699673171197595,0.6000000000000001,82.70446080000004
101,eqmarl,156,2.3333333333333335,2.6246692913372702,4.2666666666666675,219.39227868800006
101,sctde,156,3.0,1.632993161855452,0.7666666666666668,83.23461760000004
101,eqmarl,157,4.666666666666667,4.189935029992179,4.2,220.80347520000007
101,sctde,157,0.6666666666666666,1.699673171197595,0.7666666666666667,83.76477440000004
101,eqmarl,158,5.666666666666667,5.734883511361751,4.233333333333334,222.20286505600006
101,sctde,158,3.3333333333333335,0.9428090415820634,1.166666666666667,84.29493120000004
101,eqmarl,159,6.0,2.160246899469287,4.433333333333334,223.59104876800006
101,sctde,159,-0.3333333333333333,0.4714045207910317,1.0,84.82508800000004
101,eqmarl,160,5.0,1.632993161855452,4.5,224.99894067200006
101,sctde,160,0.0,1.632993161855452,1.0333333333333334,85.35524480000004
101,eqmarl,161,5.0,2.8284271247461903,4.5,226.42464281600007
101,sctde,161,0.3333333333333333,2.494438257849294,0.8666666666666667,85.88540160000004
101,eqmarl,162,2.3333333333333335,4.0276819911981905,4.133333333333334,227.82032908800008
101,sctde,162,1.3333333333333333,2.494438257849294,1.0333333333333334,86.41555840000004
101,eqmarl,163,3.3333333333333335,2.0548046676563256,3.9666666666666672,229.2230194560001
101,sctde,163,1.0,1.4142135623730951,0.8666666666666667,86.94571520000004
101,eqmarl,164,4.0,1.4142135623730951,4.166666666666667,230.64261904000008
101,sctde,164,3.0,2.160246899469287,1.1,87.47587200000004
101,eqmarl,165,5.666666666666667,1.8856180831641267,4.4,232.0262022400001
101,sctde,165,0.3333333333333333,1.699673171197595,1.2666666666666668,88.00602880000004
101,eqmarl,166,5.0,2.160246899469287,4.666666666666667,233.4122833920001
101,sctde,166,1.0,1.632993161855452,1.0666666666666667,88.53618560000004
101,eqmarl,167,2.6666666666666665,2.6246692913372702,4.466666666666668,234.8303809280001
101,sctde,167,1.6666666666666667,4.0276819911981905,1.1666666666666667,89.06634240000004
101,eqmarl,168,5.0,4.546060565661952,4.4,236.2268692480001
101,sctde,168,0.0,1.4142135623730951,0.8333333333333335,89.59649920000004
101,eqmarl,169,5.0,0.816496580927726,4.300000000000001,237.6172550080001
101,sctde,169,0.0,1.4142135623730951,0.8666666666666667,90.12665600000004
101,eqmarl,170,4.666666666666667,1.8856180831641267,4.266666666666667,239.05385868800008
101,sctde,170,0.0,0.816496580927726,0.8666666666666667,90.65681280000004
101,eqmarl,171,3.6666666666666665,1.247219128924647,4.133333333333334,240.45564752000007
